date,city,no2_trop_mean,aai_mean,cloud_frac_mean,temperature_celsius,pressure_hpa,u_wind_10m,v_wind_10m
2019-01-01,Almetyevsk,,0.0,0.8756845896677516,-14.47118709319244,1002.268750091189,0.9493130386283858,2.5781132783297447
2019-01-02,Almetyevsk,,-0.9965723264758556,0.6230443591781021,-6.622771374925662,1000.2328277867596,0.6526041139287007,3.897728923773312
2019-01-03,Almetyevsk,,-1.9086758246138384,0.7421289372774944,-8.03715609655643,1002.9129846474912,0.0860322263227913,3.4360040749465983
2019-01-04,Almetyevsk,,0.0,0.9645825736697292,-10.15238633481198,998.5435288064658,-0.1410571173313664,3.7528139920274177
2019-01-05,Almetyevsk,,0.0,0.962940863449928,-8.71792410923723,988.1753365299,-1.2006933041152748,4.0943326232123125
2019-01-06,Almetyevsk,4.599624172097026e-05,-0.710835217820099,0.4115017946546662,-8.631216740472269,988.007903234548,2.7841270016863544,1.687064593518619
2019-01-07,Almetyevsk,2.434906391097771e-05,-0.7711604574823152,0.4442621616201707,-15.605238682690583,993.3625328490316,2.127751690397339,-0.3091540480575667
2019-01-08,Almetyevsk,,-1.5607686972425476,0.4986659423520196,-15.354326133050222,988.9269886390844,2.9899180044714804,1.6983865544935624
2019-01-09,Almetyevsk,,0.0,0.878756123778752,-14.073399432981889,993.9915827172712,2.2707556449767017,1.6129031208621782
2019-01-10,Almetyevsk,3.305860579285066e-05,-0.7348865801608884,0.3487208497442566,-11.42894899855736,999.7155298734222,2.1970208230183244,1.447528734441428
2019-01-11,Almetyevsk,,-0.6885557788299786,0.7905118420720896,-12.014660011524882,995.0227702741824,0.7174534754055999,3.339342475525408
2019-01-12,Almetyevsk,,0.0,0.98986845648862,-5.030418729149574,976.7497361553338,0.1064661022621582,4.17052833989326
2019-01-13,Almetyevsk,,-1.0183282151133155,0.8701093564958409,-7.089130230869671,975.599279947776,2.6427129664903104,2.962429860208715
